restaurant,rating,review,review_length,biryani_order,Biryani,Ambience,Service,Quality,Buffet,tsne1,tsne2,label
Season Adarsh Hamilton,4.5,10,635.4,0.04512703216092486,0.08503394975206896,0.01221724007052888,0.664222052584621,0.02355863882175725,0.16984108661009886,-35.468185,-4.219138,1
Seekers Cafe,4.166666666666667,12,479.0,0.060448794275132174,0.0234190768439267,0.11212258705200193,0.6766355390339133,0.0626191198091413,0.06475488298588462,-35.898083,4.8532033,2
Seven Spices Manipal County,3.9,10,361.9,0.11954861760184192,0.020291836796846586,0.09969384783711213,0.3899400939851629,0.1894682600480216,0.18105734373101487,-13.19996,-12.73047,1
Shahi Hyderabadi Dum Biryani,4.4523809523809526,21,58.66666666666666,0.12134218211178888,0.14149571863359744,0.09766792103011593,0.1347596737427902,0.23522594463455496,0.031413321751914365,25.398006,-11.565733999999999,1
Shanghai Court,4.333333333333333,15,322.8666666666667,0.2137142120298356,0.0,0.19254144666612336,0.37317621615205177,0.1544633845368408,0.0661047406151484,-5.6896205,3.6798474999999997,2
Shanmukha,4.5722543352601175,173,392.21965317919074,0.2809771376847477,0.2484929981592359,0.032597563451524425,0.14511313861266145,0.17212889949079505,0.12069026260103533,35.99519,1.5417161,2
Sharief Bhai,4.457142857142856,105,513.6857142857143,0.2033465230021821,0.3764137531794655,0.0227745458851432,0.2294603364028396,0.06292561461006761,0.10507922692030199,41.525566,-0.08770040400000001,2
Shivaji Military Hotel,4.451612903225806,31,501.1290322580645,0.2740719684238825,0.4066093535969624,0.02964467753808565,0.15422487268099794,0.09597773341373088,0.03947139434634074,42.64127,2.5531337000000005,2
Shyvan Restaurant,4.204545454545454,22,363.2272727272728,0.2326087217565844,0.15900667688402104,0.013392106780345551,0.2175311266372516,0.2501711236242252,0.1272902443175723,24.862875,-3.2166707999999997,1
Sichuan,4.352941176470588,17,407.8235294117647,0.31417249735070196,0.0066039495476690425,0.026379461159029588,0.2832097753954539,0.22482116394770668,0.1448131525994389,11.102161,8.602306,2
Sidewalk Cafe Nahar's Heritage Hotel,4.25,66,355.1060606060606,0.06138729029404101,0.022441036672173443,0.11330713968282732,0.6002752995897682,0.08432364169239598,0.11826559206879425,-31.33442,2.3182042000000003,2
Silbatti,4.166666666666667,54,428.7962962962963,0.1587992711456668,0.06236133801068089,0.09339210480795954,0.4229898881841312,0.11788218709310892,0.14457521075845284,-9.948784,-8.183678,1
Simhapuri Kitchen,4.3125,16,477.875,0.08195182027082354,0.3195434900117133,0.040565564050467816,0.2227234331161564,0.11646110983375088,0.2187545827170881,37.893524,-3.5997917999999998,1
Sindh Kitchen,4.083333333333333,12,606.8333333333334,0.144192207967781,0.09058055948081968,0.11916183358889446,0.5048664296791829,0.027948699719477364,0.11325026956384444,-21.580470000000002,3.6479324999999996,2
Skyline Family Restaurant,4.7727272727272725,11,45.81818181818182,0.05140124908257803,0.007296854662321947,0.16295322383324118,0.2380319417075249,0.2814018952588468,0.0770966536373053,17.118088,-14.195676999999998,0
Smoke The Sizzler House,4.294642857142857,56,483.1071428571428,0.16108603314378311,0.01545136995808619,0.07304248128975586,0.5390311617539943,0.09005827501183224,0.12133067884254828,-21.960041,6.707729,2
Smoke House Deli,4.547826086956522,115,475.58260869565214,0.2030306116967743,0.026781048410668352,0.045318176746300905,0.5590837516687835,0.1129379999781974,0.05284841149927537,-22.677889,12.416682000000002,2
Somilan Steak House,4.25,28,1568.0714285714291,0.3088760936016632,0.02038402889832194,0.06037582183910254,0.3770347095871205,0.07283150395120859,0.12478355640829746,0.5876948000000001,15.32804,3
Sorse,4.32,25,427.16,0.2065701290485405,0.04813392719558172,0.10476840019657953,0.2704228513751905,0.22252951300160467,0.14757517918250312,11.011617,3.6586057999999997,2
South Ruchis,4.622137404580153,131,425.54961832061065,0.12912534558690386,0.04369885852179137,0.09170394000044126,0.31152199092153665,0.2003383610793444,0.10910768709608944,8.834955,1.3810306,2
South Ruchis Square,4.4,10,296.8,0.11161316111233492,0.02981149941409036,0.06836312819414185,0.5481399027939838,0.13867929186076566,0.10339301662468343,-27.929253000000003,5.815352,2
Southern Spice,4.45,20,383.25,0.21861451017384992,0.06140405050116798,0.01850245382936979,0.3357751586413208,0.1443423302981513,0.17136149655614016,4.0621824,5.118339499999999,2
Spice Affair,4.64,25,550.92,0.11432712410956945,0.039061094616670906,0.148771314038349,0.3387535048673355,0.30302482447462525,0.056062137893449854,13.443060000000001,-14.532577999999999,0
Spice Code,4.4,15,369.73333333333335,0.14910179218215042,0.006725364851635884,0.058726171614550036,0.2275942911432457,0.08212368835827068,0.2757286918501473,-17.747982,-27.484451,0
Spice Garden by Dum Mast Biryani,4.636363636363637,22,326.6818181818182,0.10170563476858922,0.2823107191845859,0.0412661353901685,0.2680525704195143,0.2142156513698035,0.046994743412793055,34.94327,-8.943028,1
Spice Kitchen,4.2727272727272725,11,432.8181818181818,0.32614172348361997,0.18976798118677152,0.03996316488871657,0.17383448316428612,0.18187342187308966,0.08841922540351611,32.469757,6.122995400000001,2
Spice Up,4.227272727272728,55,235.6909090909091,0.3078112139880301,0.0423948310321417,0.0584883844513687,0.21193655574488388,0.14677954437967838,0.12349856131298828,13.673835999999998,11.931714,2
Spicy Fingers,4.9,10,192.0,0.12354345519577373,0.01659548118911423,0.045858349370519504,0.44961375799844217,0.2473396602235303,0.11704929602262013,-4.158026,-16.158197,0
Spicy Onion,4.833333333333333,12,201.66666666666663,0.1970460777946356,0.060808160395508376,0.02575610343285652,0.2936891961532848,0.32899901201500703,0.09370145020870783,8.236555000000001,-13.665535,0
Sri Krishna Sagar,4.586206896551723,29,21.17241379310345,0.08237767963390531,0.02038006120745453,0.19353423929672545,0.1824609996714978,0.2665691430080465,0.04778132545823243,17.732391,-13.788418,0
Sri Lakshmi Curries Pickles,4.333333333333333,12,142.25,0.17391101957680807,0.19942943044308944,0.14416160301245246,0.17698350126008885,0.24553555080956266,0.059978894897998576,28.618941999999997,-9.974929,1
Sri Sai Grand,3.75,12,341.0,0.2208693335398567,0.532344867760558,0.02172220048940664,0.1034368588242518,0.10077122468715877,0.02085551469876813,46.007202,1.3762589,2
Sri Sai Mango Tree Restaurant,4.025,100,279.53,0.2228404654473576,0.2426291312358697,0.02073283395154486,0.22364188159501586,0.15342942890421668,0.10672625886599536,33.421978,0.19345191,2
Sri Udupi Park,4.217391304347826,23,312.8695652173913,0.12517239579222728,0.011575135797985421,0.04320268925567352,0.4523855236275995,0.1702572479931141,0.19740700753340013,-19.57152,-10.532071,1
Sriracha,4.282608695652174,46,484.5217391304348,0.19127303479301835,0.015618754653235128,0.14634712298416347,0.46471977753739,0.06673901332816548,0.11530229670402745,-16.498491,5.6978817,2
Status,4.0576923076923075,52,296.98076923076917,0.16415423422300962,0.04014831045968867,0.10258127975038628,0.3190939470206296,0.1741629154375235,0.19985931310876232,-12.0518875,-14.734826000000002,0
Subz,4.352941176470588,17,481.6470588235293,0.021060407626366046,0.039001790071423854,0.12395649315568713,0.28396391345983235,0.07802556733694968,0.453991828349741,-27.5141,-27.968313000000002,0
Sukh Sagar,4.181818181818182,11,427.45454545454544,0.15834479309285482,0.0070769822650371935,0.0819201062282481,0.43646059928802977,0.17849528877380727,0.1377022303520229,-9.174553,-11.172417,1
Sultans of Spice,4.525,20,474.6,0.15746779308888853,0.022138508592281416,0.09586672406020706,0.5031178970011072,0.06290107213069042,0.15850800512682528,-20.277639999999998,4.238976,2
Sunehri,4.134615384615385,26,442.8461538461538,0.08461123668705403,0.02733093461979984,0.03196872390981632,0.5534353289139538,0.10520093700896578,0.19745283886041035,-29.999178000000004,-5.69378,1
Sunny Spice Chinese Restaurant,4.53125,16,127.9375,0.18887377831498,0.0253983882904541,0.1931719751299069,0.25307615461061944,0.1238909261046516,0.028088777549388055,7.8665905,-0.7711561,1
Suryawanshi,4.264705882352942,34,513.5,0.20470635313065988,0.04466471948464044,0.01949163857127933,0.3485329035952182,0.10727106146767924,0.27533332375052283,-20.050531,-19.716670999999998,0
Swad,4.2105263157894735,19,256.2105263157895,0.09547353265493426,0.036551816218003734,0.06557730522490016,0.311417814116747,0.2825618098787636,0.20841772190665125,6.769885,-21.392473000000003,0
Swad 'E' Punjab,4.25,84,249.952380952381,0.2196284063764797,0.019588409125708,0.0592600874317021,0.2688613379591863,0.2035325548682294,0.18151015661964687,12.004004,5.3807797,2
Swad Restaurant,3.973684210526317,38,211.13157894736838,0.13651160258673706,0.02254974507547667,0.07694321182667573,0.24143879470004875,0.2589353500409979,0.1846739273490113,20.727762,-15.595728,0
Swadisht Inn,5.0,10,1529.6,0.09037805005164293,0.01284616668005234,0.032569008582798306,0.32707413122552226,0.2747075883283113,0.2624250551316728,6.639348,-22.470167,0
Swathi Deluxe Restaurant,4.333333333333333,24,233.91666666666663,0.13180683680618674,0.13564581946583193,0.0632859124057216,0.2650774831625118,0.16621693128307738,0.19630035021000386,23.499311,-16.976185,0
Swathi Spice n Ice,3.9893617021276597,47,248.89361702127655,0.20167334546292487,0.08866812098065094,0.12145337176299008,0.3033018672018119,0.12175551495228434,0.141871183894657,8.473768,4.740056,2
Szechuan Dragon,4.2,10,375.5,0.4173805730670653,0.002041725749632413,0.04812319781901428,0.2679501376737312,0.08513508501592963,0.1793692806746272,17.294271,20.012325,3
Taiki,4.6923076923076925,13,724.0,0.2165697448194057,0.0155982302587666,0.05473261498463825,0.4316467189085959,0.11012063909519937,0.17133205193339426,-5.8542666,10.95787,2
Tamarind,4.1826923076923075,52,302.21153846153845,0.17351585775918504,0.044202219462736635,0.128322235380253,0.3920788780672637,0.1419688698821951,0.11991193944836652,-3.7475544999999997,5.138601,2
Tandoor Hut,4.464285714285714,14,358.0,0.14586112525103376,0.11053504784604372,0.041261806586569034,0.3842407258768591,0.13321368728931018,0.18488760715018412,-17.521883,-14.671947,0
Tandoori Bytes,4.769230769230768,13,76.61538461538461,0.0739697972270131,0.04844903851560227,0.01827214804025673,0.20389726517163165,0.12107823978269687,0.2266412035704917,-16.725035000000002,-28.282377,0
Tandoori Taal,4.421052631578949,19,467.31578947368416,0.3114810978602856,0.04208870859922123,0.06018328379397923,0.4457539582490053,0.07353581234238175,0.06695713915512702,-6.8001475000000005,18.895905,3
Targaryen's Kitchen,4.783333333333333,30,229.6,0.20887185324239346,0.04678619478089573,0.06204306227398091,0.3564183178913929,0.2205615840071798,0.1053189878041571,5.927271,5.162664,2
Tasting Room Bengaluru Oota Company,4.887096774193548,31,399.3870967741937,0.16227643327302907,0.06737930277048168,0.049447342579086895,0.5607608653555942,0.06000473640322481,0.10013131961858328,-26.843782,11.097769,2
Tasty Paradise,4.618421052631579,38,159.71052631578948,0.19509216152855305,0.06800914754642809,0.14651809024362014,0.16437814471975562,0.15252934592023912,0.06294679425193038,21.807951,-6.774286,1
Tawa Sagara,4.611111111111111,72,324.2916666666667,0.2153574237949247,0.054798532493853136,0.05717888252995228,0.3407389499994542,0.16471098562296624,0.11165967000329384,4.575021,6.268170400000001,2
Taza Tawa,4.318181818181818,11,251.0,0.3044268085782405,0.03502095971013181,0.07732984252038308,0.2481710165894327,0.2493581880763364,0.08569318452547553,11.638783,-2.861682,1
Tea Trails,4.6923076923076925,13,287.6923076923077,0.08300112168822936,0.004140307002953013,0.10459884545516802,0.6981000198754259,0.0597361955692541,0.05042351040896957,-36.518925,5.467779599999999,2
Teburu,4.578947368421051,19,492.31578947368416,0.1273494411285976,0.0036652050156402256,0.018435207127213585,0.44590911763074303,0.14451678842207438,0.2601242406757313,-22.967558,-16.921368,0
Tempura Restaurant,4.380952380952381,42,370.1190476190477,0.2446309677961365,0.0374631700069178,0.0552505303320982,0.4473680140155853,0.14163656477715894,0.07365075307210331,-11.396359,12.56444,2
Teppan Japanese Grill Sushi Bar,4.2,15,375.8,0.11313507136662936,0.009427111994829523,0.04173516595266442,0.6682538886135917,0.08419227140238797,0.08325649066989714,-36.371265,7.190923,2
Thai Chy,4.384615384615385,52,588.3269230769231,0.28681454081399604,0.01108786358334065,0.05246151431720122,0.34835768822306434,0.0909347241082842,0.152651361261806,1.9575544999999999,13.986887,3
Thai House,4.384615384615385,26,748.0,0.3033403589313054,0.01547805782981604,0.1026292740133473,0.4659837759833293,0.06471164076268011,0.047856892479522,-7.815932000000001,18.158033,3
Thalaserry Food Court,4.9,10,282.0,0.13880397353148174,0.1558976065489374,0.1377146791781317,0.11232481663786502,0.2646390291056984,0.19061989499788576,26.8422,-15.060322,0
Thalassery Restaurant,4.1875,32,312.6875,0.38414389453186254,0.08987287653377457,0.0450455194340335,0.2469121959533621,0.1325988860241807,0.1014266275227866,14.038631,14.186532999999999,3
Thanima Garden Restaurant,3.890243902439024,41,347.90243902439016,0.28262423273596793,0.04309399533696786,0.05361054737407352,0.3596430420353339,0.12917149103441314,0.1318566914832436,3.5915349,12.697891,2
The Asian Curry House,4.414634146341464,41,640.1951219512198,0.14270625961816588,0.006049579747124421,0.07493559360881652,0.4370271375467697,0.09041240988591308,0.24886901959321034,-22.346638000000002,-14.898044,0
The Bangalore Cafe,4.415094339622642,53,554.1320754716982,0.09361181771097313,0.03644807486558428,0.0856388157189499,0.4328291306314993,0.12806723810462287,0.22340492296837053,-22.504723000000002,-11.950738000000001,1
The Bawarchi,4.392857142857143,14,251.14285714285717,0.16943331762397787,0.2448540898965672,0.15773785748408134,0.1725825907638055,0.19187720486856416,0.06351493936300401,30.005224,-9.594299000000001,1
The Bengaluru Brasserie Hyatt Centric MG Road,4.416666666666667,12,443.33333333333326,0.054560567912767116,0.009990323565536868,0.09407054653243277,0.7176852548424174,0.04295766208169802,0.08073564506514788,-37.521515,4.572874,2
The Big Barbeque,4.65,20,398.85,0.08326924914305536,0.07299650783652248,0.0423346029138188,0.3456893338244468,0.08268806003886489,0.3730222462432916,-26.275087,-24.884276999999997,0
The Big Spoon,4.9523809523809526,21,229.7142857142857,0.19063010157091834,0.017990434670419414,0.05680599941471036,0.4105228215581757,0.192522944017244,0.1315276987685323,-7.933720599999999,-11.969124,1
The Biryani Story,4.9,20,257.05,0.1634864956179103,0.2782634863893689,0.04733818646847514,0.16662640701773904,0.15262122014997245,0.1916642043565341,36.715109999999996,-2.7699819,1
The Chervil,4.461538461538462,13,464.23076923076917,0.2513218326810699,0.09318246136236548,0.07369587900954054,0.42241031014593694,0.09597674062283154,0.0634127761782556,-9.761452,11.035222000000001,2
The Creek The Den Bengaluru,4.578947368421051,19,461.9473684210528,0.050446025687711525,0.007770024024391201,0.0693525678035124,0.49708413430739,0.0814334889940486,0.2939137591829463,-28.884396000000002,-14.266992000000002,0
The Curry Hut Plus,4.363636363636363,44,332.40909090909093,0.2468187113464421,0.07411166946512786,0.08625575845488744,0.2909010393584979,0.1752654104856151,0.12664741088942974,9.320144,6.3515863,2
The Denny's,4.041666666666667,24,313.375,0.09419194838408172,0.019037503937358417,0.08289835221556069,0.5114527661110781,0.17234760760460435,0.12007182174731673,-20.512028,-6.304676000000001,1
The Diner,4.268656716417911,67,216.2985074626866,0.18181348562557545,0.13488835812359845,0.03795330737102141,0.2448272936680967,0.2506333833270795,0.1200334256159717,25.267664,-4.385314,1
The Egg Factory,4.229508196721311,61,373.311475409836,0.2314299431168007,0.04677040445409392,0.05403417926838035,0.4736770198814805,0.1043472075166122,0.0897412457626323,-12.715792,11.683486,2
The Fiery Indian Kitchen,4.533333333333333,15,90.73333333333332,0.2420382685108583,0.1134726907706763,0.09483684496498704,0.16302313989195266,0.19283594161025452,0.060459780917937876,21.765455,-5.392225700000001,1
The Globe Grub,4.459770114942528,87,468.5402298850575,0.050017534105819016,0.028623621684411925,0.06358217912555904,0.39539959152363136,0.09383436190346572,0.3340599530364233,-25.985560999999997,-22.537557999999997,0
The Golden Metro,4.195652173913044,23,343.9565217391304,0.06080481973905134,0.008633032572704775,0.2002426689152608,0.487993869787681,0.13623592842212606,0.10608968056317596,-14.181759,-3.2490585,1
The Hidden Home,4.372549019607844,51,347.66666666666674,0.13791527071466025,0.02020075995542619,0.09036596803441424,0.4780672164047464,0.07124047238207458,0.14338678309691358,-19.433083,3.555484,2
The Himalayan,4.538461538461538,13,348.3846153846154,0.16967970296460974,0.005119368771232726,0.10505281992456404,0.5102048790836148,0.06540410420551371,0.14453912505046512,-20.282547,5.3494663000000005,2
The Hungry Yeti,4.678571428571429,70,341.7714285714285,0.2435401629627495,0.02042278154314681,0.04160107751117762,0.5293986499866316,0.11712476141843785,0.04791256657785675,-20.746334,13.452812,3
The Konkan Seafood Restaurant,4.666666666666667,21,734.5238095238095,0.5100229557543314,0.005913095151717861,0.014352162057123582,0.4508392817544537,0.0023603490922541213,0.016512156190119264,-4.2129874,25.673323,3
The Lounge The Chancery Pavilion,3.9583333333333335,12,222.5833333333333,0.05331526205969233,0.06557721588059613,0.033208242876592214,0.6247253743707555,0.06914796587216067,0.15402593894020314,-34.294434,-3.954644,1
The Maori Aurick Boutique Hotel,4.2,15,360.0,0.06844355672757403,0.012450542851806707,0.0946251697835878,0.4616041189233839,0.14167443301551655,0.2212021786981309,-23.221132,-10.996786,1
The Marina,4.2592592592592595,27,536.5185185185185,0.2452757083011261,0.02922223547473281,0.06476642715387898,0.5215877300075675,0.04827059246990128,0.09087730659279326,-18.924881,13.766701000000001,3
The Only Place,4.475609756097562,41,371.1463414634146,0.15659226539223808,0.049720525757311534,0.02676889567591843,0.6185764754893679,0.07275479722047358,0.07558704046469036,-33.23942,8.438298,2
The Onyx The HHI Select Bengaluru,4.274193548387096,62,286.56451612903226,0.06699070372862567,0.018678055531763136,0.18862533951275925,0.4182680539194452,0.11923527344271752,0.1882025738646892,-13.5769005,-6.4502873,1
The Orchid,4.72,25,336.12,0.05436253290350681,0.00822732237203682,0.1472020124767896,0.55798880822384,0.07225040721157504,0.15996891681225167,-27.355145,-7.0461073,1
The Original Bistro,4.181818181818182,11,390.1818181818182,0.20744369990734626,0.018116973582375958,0.08054676673409808,0.5953497842140693,0.039949983400492085,0.05859279216161847,-23.469212,13.705191000000001,3
The Park East 01,4.516666666666667,30,367.4,0.2802912744016269,0.04811479523638863,0.09582698305189696,0.35553056775960884,0.04032838209209237,0.17990799745838634,0.051399067,13.782582999999999,3
The Pizza Bakery,4.644278606965174,201,593.9104477611942,0.11866416729983735,0.01951126061333724,0.06005800974184595,0.6301265505726414,0.10802412584508468,0.06361588592725337,-32.804325,6.193961,2
The Punjabi Rasoi,4.243589743589744,39,399.28205128205116,0.2894905574546767,0.025820973978307744,0.07125223883621687,0.3763220349805588,0.06708671223273975,0.17002748251750022,0.5764060000000001,14.211719,3
The Rasoi,4.3,15,283.26666666666665,0.19980863310858507,0.016696307542291733,0.12824015334998445,0.3143832285946821,0.07665822790457576,0.2642134494998809,-18.363785,-25.72457,0
The Rasoiya Street,4.3478260869565215,46,374.0652173913044,0.09056667882277347,0.018525314656639896,0.06367023849233004,0.5430147672133915,0.08941487900946689,0.19480812180539814,-29.565659000000004,-6.731739,1
The Rogue Elephant,4.461538461538462,13,476.23076923076917,0.12260331130667475,0.05695178461085178,0.02278563428660442,0.7028528732447276,0.05091565501010738,0.043890741541034235,-37.756676,9.070986,2
The Second Wife,4.8,25,157.56,0.1163196692741712,0.2607882606852312,0.05001574965253385,0.1876095235342453,0.1716369723994513,0.05362982445436706,34.085342,-6.9488606,1
The Smoke Co ,4.309523809523808,42,500.6190476190477,0.1570961816913965,0.02461266140636194,0.1311512114328038,0.4978617134322087,0.09107152943976862,0.09820670259746056,-19.229727,6.857,2
The Spice Box,3.95,10,281.5,0.27409390542132545,0.0003237484766097994,0.017473245593089427,0.4496968789280109,0.12057632812395473,0.1378358934570098,-8.011141,13.543504,3
The Spice Factory,4.65,10,203.1,0.3358172312465718,0.04233484528690557,0.146294184237121,0.18701925559515792,0.1375786263909588,0.1509558572432849,23.143488,8.183183,2
The Square Table,4.283333333333333,30,503.96666666666664,0.2306323153185289,0.06402957547267961,0.04580710965305152,0.31332030761505103,0.08180286674944627,0.26440782519124273,-19.198347000000002,-20.617844,0
The Tao Terraces,4.375,36,570.3888888888888,0.25655887157160673,0.004876677703800968,0.08198171257698461,0.5033448877713219,0.05017868740329826,0.10305916297298748,-17.945625,13.304598,3
The Taste Players,4.9230769230769225,13,300.53846153846155,0.09005550381667887,0.033502725193549535,0.060663185045893325,0.3036880008710797,0.3737703667501642,0.1383202183226343,7.633603999999999,-18.338646,0
The Upper Deck Raaj Residency,4.05,10,227.1,0.04077465655585538,0.03019487272626643,0.11719530226627885,0.5223308238856423,0.1878050358048717,0.10169930876108532,-21.206936,-5.5063443,1
The Vape,4.342857142857143,35,374.65714285714284,0.17783097942877354,0.011053586041280893,0.15315852905990987,0.5500765823396322,0.04183257767785117,0.06604774545255229,-21.866692,9.952172000000001,2
Thindi Palace,4.631578947368421,19,36.8421052631579,0.1677989964626297,0.021297062533965908,0.03822234670141967,0.3029175533263888,0.164197695074174,0.0950400301119483,7.591126400000001,2.9187498,2
Thyme Whisk,4.6,10,709.0,0.16190571367900974,0.010142257086449105,0.049765069539687457,0.4174199893516281,0.1342499378740702,0.2265170324691555,-20.834220000000002,-14.769480999999999,0
Tibetan Mother's Kitchen,4.117647058823529,17,631.9411764705882,0.3856744804073431,0.004505000561455186,0.00721289470466507,0.4691783908255239,0.10108978769317394,0.032339445807838665,-6.477825599999999,21.641335,3
Tim Tai,4.476190476190476,42,464.1428571428572,0.2970924509825213,0.012246801675142234,0.10831932114967126,0.38740720285063096,0.07447443087302953,0.1204597924690047,-0.8956837,14.510960999999998,3
Toast Tonic,4.464285714285714,28,530.5357142857143,0.1819483435761032,0.018236288424723864,0.10184445020970934,0.5771042171681987,0.05632587095742018,0.06454082966384463,-22.982810999999998,10.573108,2
Toscano,4.399425287356323,174,484.5689655172413,0.1034783729319822,0.018931076690825995,0.06181159159552646,0.6863727948801968,0.07464251967671327,0.0432693913511916,-37.355509999999995,6.69888,2
Toscano Mojito Bar,4.4444444444444455,27,421.5555555555555,0.1460913867574848,0.008584936105537249,0.10997918948568808,0.621782536266086,0.06999598192592095,0.0435659694592828,-31.861181,5.805052,2
Treat,4.090909090909091,11,485.9090909090909,0.2959486025239001,0.10188403842545678,0.07898844691145701,0.27375653601180233,0.13223236950123254,0.1171900066261513,11.150400999999999,12.804725999999999,2
Tunday Kababi,4.095238095238095,21,341.1904761904762,0.3492663652343524,0.15086195469119815,0.06967855173483987,0.27273202707031396,0.10987624986375416,0.0475848514055416,29.563672999999998,6.778555,2
Two Friends Cauldron,4.410256410256411,39,508.35897435897436,0.14906942038947027,0.01745335049330118,0.07472099592757785,0.5223653693886421,0.12946696026181007,0.05564185225714734,-24.888412,7.99705,2
Ugadi,4.311320754716982,53,326.9245283018868,0.17525275635151713,0.26843792006804124,0.06867615862506395,0.24145600775972584,0.13648624539062873,0.09082298727672113,33.881596,-4.3311462,1
Ulavacharu,4.705882352941177,17,528.0588235294117,0.1512292383936408,0.14550208477744464,0.0031467691277631835,0.2686473811577105,0.16569691156369873,0.08930702674444799,27.410546999999998,-3.7768497,1
Unico,4.5227272727272725,44,256.6818181818182,0.13838871341597828,0.06488531780233228,0.0911739626025794,0.4352565443619195,0.13539360066752398,0.1349018611496665,-10.017239,-8.4693985,1
Urban Spice,3.9583333333333335,12,399.0,0.13910876093285385,0.11512863556099365,0.04441654841768345,0.2911411884721821,0.17254419058874595,0.23766067602754104,23.280943,-17.518429,0
Urban Spoon Buffet Restaurant,4.5476190476190474,21,323.5238095238095,0.019478459620977943,0.0274759275811862,0.07761876101358645,0.4368623665990901,0.07770953918578727,0.360854945999372,-27.81493,-21.825254,0
Urban Tamaasha,4.333333333333333,69,538.6521739130435,0.2062244315028935,0.04174840411009188,0.06394858250225235,0.4285609199553424,0.07051381910375625,0.18900384282566365,-6.6353254,10.374895,2
Utopia,4.2,10,275.4,0.1983972209991917,0.12429984192619492,0.12953781228939054,0.18970648080560928,0.21952212249260067,0.1385365214870128,23.657354,-6.177132599999999,1
Vanas,4.6,10,492.5,0.3338212903881611,0.014868144766786598,0.08505933837977417,0.31582466040217394,0.16393735168732754,0.08648921437577665,6.451674,13.900635000000001,3
Varenyam,4.0925925925925934,27,436.3703703703704,0.17025797258316,0.0985948251054891,0.09382625084982099,0.3819131823412552,0.11762853300161465,0.1377792361186601,-2.6467612000000003,6.184324,2
Via Milano,4.6571428571428575,35,462.0285714285714,0.1465880933083687,0.0123231199937441,0.06632991876822787,0.5248694854904551,0.07682485602939297,0.08735024069552577,-22.527231,7.5674686,2
Vietnamese Kitchen,4.235294117647058,34,583.6764705882352,0.3500061776410727,0.007700734570697359,0.01952946801440013,0.4194666232398163,0.10054629019180976,0.10275070634220383,-5.1180224,20.019747,3
Vijaya Gardenia,4.1875,24,317.875,0.23291513923528795,0.09827134620621196,0.027215494495561352,0.33779521899835635,0.16974598441249614,0.0923901499854195,2.3373213,6.3447633,2
Viking,3.875,12,422.41666666666674,0.15706629960281024,0.07525449577410011,0.007871665712966444,0.4941619433561992,0.10636442204978376,0.15928117350414034,-21.641745,1.2480376,2
Village The Soul of India,4.354838709677419,31,516.3870967741935,0.03971934396733332,0.01916138255956604,0.07732509262393537,0.4682599340097303,0.034621000911063245,0.3609132459283717,-29.402138,-20.257568,0
Vinny's,4.294117647058823,68,475.6323529411765,0.10541186376265843,0.011649856056081136,0.07163197966628665,0.5728288433485519,0.10035978852590637,0.10870590393463313,-30.474718,2.1734723999999996,2
Vms Star Biriyani,4.82258064516129,31,257.48387096774195,0.2819610319090636,0.17548968813347254,0.04460647962293024,0.12418156548149112,0.2823827525199005,0.09137848233314197,33.568264,4.8219357,2
Wamama,4.260869565217392,23,439.9130434782609,0.16018876451126834,0.01903214909903296,0.09512228506459748,0.4485134325270897,0.12277952587043744,0.15436384292757402,-18.22362,1.7790875,2
Wazir's,4.305194805194805,77,197.98701298701297,0.1837584080013312,0.16304373630451013,0.04673129670542418,0.2468331078061577,0.20200161548848852,0.09269677075902318,26.700407000000002,-3.9529165999999996,1
West Wood,4.685185185185184,54,346.2037037037037,0.03237995447730527,0.03644163134069175,0.1210797574069428,0.4796758305707186,0.10479921694830016,0.2256236092560412,-26.152454000000002,-10.34459,1
Whooppeezz,4.357142857142857,182,310.2142857142857,0.09924792410451294,0.012415736200702144,0.1049141843874028,0.5309246561557838,0.19301757001858,0.05947992913301809,-21.04374,-4.420376,1
Wild Range Restaurant,4.464285714285714,14,252.42857142857144,0.2289726756524749,0.06069351060100817,0.06308102410315818,0.3838634463247396,0.1985735314037554,0.06481581191486352,3.145893,7.349463,2
Wok Paper Scissors,4.357142857142857,42,401.78571428571433,0.3004900160512656,0.010188579320497371,0.06409622282540386,0.4304840628695032,0.1269189069786843,0.06782221195464584,-5.955353,17.770958,3
Woody's,4.285714285714286,14,311.35714285714283,0.11737105194898698,0.004009380853481489,0.004999494649422802,0.5492639637004909,0.1378611122948808,0.18649499655273707,-29.411613,-4.269457,1
Xpress Biryani,4.380952380952381,21,570.9047619047619,0.23288397207885475,0.4812579342214186,0.024171466607611942,0.08968776258248379,0.11078633785340826,0.061212526656222635,45.085445,1.3594053999999998,2
YoChow,4.346666666666667,75,424.76,0.2598692076024603,0.0039472784595306395,0.09169257564353488,0.35078437087847336,0.18265727717691008,0.11104929023909084,5.830773000000001,8.814363499999999,2
You Mee,4.5,42,567.0,0.20230868160362045,0.0068352781544255385,0.08286736503700627,0.5162922984878242,0.10629328940719457,0.08540308730992875,-19.292496,9.028409,2
Zaica Dine Wine,4.1578947368421035,19,622.8421052631579,0.07101432859300827,0.028256352712224368,0.004142921122206072,0.3893715204277508,0.06911072887009886,0.4381041482747117,-29.256317,-24.90022,0
